SERIALNO,SPORDER,PUMA,STATE,PWGTP,HISP,RAC1P
2019HU0323194,1,07511,6,27,1,1
2019HU0323194,2,07511,6,24,1,6
2019HU0323857,1,07510,6,28,1,6
2019HU0323857,2,07510,6,29,1,6
2019HU0324957,1,07514,6,90,1,6
2019HU0325828,1,07509,6,28,1,6
2019HU0325828,2,07509,6,17,1,6
2019HU0325903,1,07513,6,11,1,6
2019HU0326476,1,07514,6,5,2,8
2019HU0326476,2,07514,6,14,2,8
2019HU0326476,3,07514,6,2,2,8
2019HU0326476,4,07514,6,8,2,8
2019HU0326645,1,07507,6,13,1,6
2019HU0326645,2,07507,6,11,1,6
2019HU0326974,1,07511,6,12,1,1
2019HU0326974,2,07511,6,12,1,1
2019HU0327075,1,07511,6,11,1,1
2019HU0327075,2,07511,6,11,1,1
2019HU0327179,1,07513,6,23,1,6
2019HU0327179,2,07513,6,18,1,1
2019HU0327179,3,07513,6,53,1,6
2019HU0327179,4,07513,6,38,1,1
2019HU0327179,5,07513,6,37,1,8
2019HU0327306,1,07513,6,14,1,1
2019HU0327306,2,07513,6,14,1,1
2019HU0327714,1,07509,6,9,1,6
2019HU0328431,1,07511,6,28,1,1
2019HU0328467,1,07511,6,19,1,1
2019HU0328467,2,07511,6,23,1,1
2019HU0328467,3,07511,6,19,1,1
2019HU0328467,4,07511,6,16,1,1
2019HU0328467,5,07511,6,16,1,1
2019HU0328601,1,07509,6,14,1,6
2019HU0328601,2,07509,6,9,1,6
2019HU0328601,3,07509,6,11,1,6
2019HU0328601,4,07509,6,9,1,6
2019HU0328601,5,07509,6,13,1,6
2019HU0329237,1,07509,6,31,1,6
2019HU0329537,1,07508,6,30,1,1
2019HU0331697,1,07514,6,13,1,6
2019HU0331697,2,07514,6,12,1,9
2019HU0331697,3,07514,6,12,1,9
2019HU0332230,1,07514,6,18,1,1
2019HU0332488,1,07513,6,95,2,9
2019HU0332488,2,07513,6,74,1,1
2019HU0332932,1,07511,6,15,1,1
2019HU0332932,2,07511,6,13,1,1
2019HU0332932,3,07511,6,13,1,1
2019HU0333631,1,07508,6,8,1,1
2019HU0334463,1,07507,6,48,1,1
2019HU0334463,2,07507,6,47,1,6
2019HU0334945,1,07513,6,13,1,1
2019HU0334945,2,07513,6,13,1,1
2019HU0334971,1,07507,6,7,1,1
2019HU0334971,2,07507,6,20,1,1
2019HU0335010,1,07512,6,9,1,1
2019HU0335210,1,07509,6,10,1,1
2019HU0335210,2,07509,6,9,1,1
2019HU0336199,1,07509,6,16,1,1
2019HU0336284,1,07513,6,27,1,1
2019HU0336857,1,07514,6,9,1,9
2019HU0337806,1,07508,6,8,1,2
2019HU0337806,2,07508,6,6,1,2
2019HU0337884,1,07509,6,9,1,6
2019HU0337884,2,07509,6,7,1,6
2019HU0338130,1,07508,6,24,1,2
2019HU0338475,1,07510,6,11,1,1
2019HU0338475,2,07510,6,14,2,1
2019HU0338550,1,07514,6,6,1,6
2019HU0338550,2,07514,6,6,1,6
2019HU0338712,1,07513,6,26,1,6
2019HU0338712,2,07513,6,28,1,6
2019HU0339906,1,07513,6,16,1,6
2019HU0339906,2,07513,6,22,1,6
2019HU0339906,3,07513,6,22,1,6
2019HU0339906,4,07513,6,14,2,8
2019HU0339906,5,07513,6,14,2,8
2019HU0340563,1,07507,6,17,11,1
2019HU0340563,2,07507,6,25,2,1
2019HU0340563,3,07507,6,27,7,1
2019HU0340563,4,07507,6,26,2,1
2019HU0340563,5,07507,6,23,2,1
2019HU0340563,6,07507,6,23,7,1
2019HU0340657,1,07510,6,13,1,1
2019HU0340657,2,07510,6,21,1,6
2019HU0340657,3,07510,6,18,1,1
2019HU0340657,4,07510,6,10,1,1
2019HU0341808,1,07510,6,18,1,1
2019HU0342184,1,07507,6,12,1,6
2019HU0342184,2,07507,6,14,1,6
2019HU0342184,3,07507,6,15,1,6
2019HU0342184,4,07507,6,16,1,6
2019HU0342184,5,07507,6,14,1,6
2019HU0342835,1,07512,6,18,2,1
2019HU0342835,2,07512,6,37,2,1
2019HU0343161,1,07511,6,17,1,1
2019HU0343212,1,07513,6,7,1,1
2019HU0343212,2,07513,6,4,2,1
2019HU0343377,1,07511,6,18,1,1
2019HU0343555,1,07509,6,17,1,1
2019HU0343555,2,07509,6,14,1,1
2019HU0345273,1,07508,6,19,2,1
2019HU0345273,2,07508,6,8,1,1
2019HU0345273,3,07508,6,15,2,1
2019HU0346454,1,07507,6,31,19,8
2019HU0346454,2,07507,6,28,2,8
2019HU0346454,3,07507,6,39,2,8
2019HU0346454,4,07507,6,40,2,8
2019HU0346621,1,07507,6,15,1,1
2019HU0346621,2,07507,6,16,1,1
2019HU0346904,1,07513,6,21,1,1
2019HU0346904,2,07513,6,19,1,1
2019HU0346904,3,07513,6,23,1,1
2019HU0346904,4,07513,6,23,1,1
2019HU0347094,1,07510,6,27,1,6
2019HU0347234,1,07508,6,22,2,1
2019HU0347540,1,07511,6,16,1,1
2019HU0347641,1,07510,6,22,1,6
2019HU0348121,1,07512,6,11,1,6
2019HU0348121,2,07512,6,13,1,6
2019HU0348203,1,07507,6,12,1,6
2019HU0348203,2,07507,6,12,1,6
2019HU0348203,3,07507,6,14,1,6
2019HU0348203,4,07507,6,14,1,6
2019HU0348203,5,07507,6,14,1,6
2019HU0348505,1,07508,6,14,1,1
2019HU0348689,1,07514,6,24,1,1
2019HU0348689,2,07514,6,28,1,1
2019HU0348820,1,07509,6,28,1,9
2019HU0349325,1,07512,6,13,1,6
2019HU0349325,2,07512,6,15,1,6
2019HU0349376,1,07511,6,41,10,1
2019HU0349376,2,07511,6,34,1,1
2019HU0349903,1,07509,6,5,1,1
2019HU0349903,2,07509,6,5,1,1
2019HU0349903,3,07509,6,4,1,1
2019HU0349903,4,07509,6,7,1,1
2019HU0350029,1,07507,6,26,11,8
2019HU0350029,2,07507,6,30,2,1
2019HU0350029,3,07507,6,39,11,8
2019HU0350029,4,07507,6,35,2,1
2019HU0350029,5,07507,6,35,2,1
2019HU0350341,1,07513,6,22,1,1
2019HU0350341,2,07513,6,24,1,6
2019HU0350454,1,07514,6,8,1,1
2019HU0350454,2,07514,6,13,1,1
2019HU0351040,1,07514,6,18,1,1
2019HU0351403,1,07508,6,17,1,9
2019HU0351438,1,07513,6,49,1,6
2019HU0351438,2,07513,6,38,1,6
2019HU0352347,1,07507,6,25,1,6
2019HU0352347,2,07507,6,28,1,6
2019HU0352347,3,07507,6,27,1,6
2019HU0352347,4,07507,6,33,1,6
2019HU0353626,1,07514,6,28,1,9
2019HU0353867,1,07512,6,12,1,1
2019HU0354153,1,07510,6,17,1,1
2019HU0354153,2,07510,6,22,24,9
2019HU0354153,3,07510,6,19,1,1
2019HU0354180,1,07511,6,9,1,1
2019HU0354180,2,07511,6,11,1,1
2019HU0354180,3,07511,6,15,1,1
2019HU0354373,1,07513,6,11,1,6
2019HU0354373,2,07513,6,13,1,6
2019HU0354495,1,07510,6,15,1,1
2019HU0354495,2,07510,6,15,1,1
2019HU0354495,3,07510,6,11,1,1
2019HU0354495,4,07510,6,11,1,1
2019HU0354781,1,07512,6,25,1,1
2019HU0354781,2,07512,6,23,1,1
2019HU0354781,3,07512,6,27,1,1
2019HU0355101,1,07509,6,17,1,1
2019HU0355469,1,07511,6,12,1,6
2019HU0356594,1,07513,6,15,1,6
2019HU0356611,1,07510,6,25,1,2
2019HU0356611,2,07510,6,19,1,2
2019HU0356941,1,07513,6,15,1,6
2019HU0356941,2,07513,6,26,1,6
2019HU0356941,3,07513,6,44,1,6
2019HU0357376,1,07507,6,30,1,6
2019HU0357376,2,07507,6,31,1,6
2019HU0357376,3,07507,6,31,1,6
2019HU0357376,4,07507,6,30,1,6
2019HU0357753,1,07514,6,22,1,1
2019HU0358842,1,07514,6,19,1,1
2019HU0359242,1,07511,6,9,1,1
2019HU0359357,1,07512,6,13,1,1
2019HU0359357,2,07512,6,13,1,1
2019HU0359357,3,07512,6,15,1,1
2019HU0361115,1,07511,6,11,1,1
2019HU0361115,2,07511,6,11,1,1
2019HU0361115,3,07511,6,11,1,1
2019HU0361115,4,07511,6,10,1,1
2019HU0361115,5,07511,6,9,1,1
2019HU0361203,1,07509,6,8,24,9
2019HU0361446,1,07513,6,13,1,1
2019HU0361446,2,07513,6,14,1,1
2019HU0361446,3,07513,6,11,1,1
2019HU0361577,1,07510,6,19,1,1
2019HU0362056,1,07508,6,12,1,1
2019HU0362056,2,07508,6,15,1,1
2019HU0362056,3,07508,6,19,1,1
2019HU0362143,1,07509,6,10,1,1
2019HU0363212,1,07508,6,30,1,9
2019HU0364378,1,07508,6,10,1,6
2019HU0364378,2,07508,6,8,1,1
2019HU0365249,1,07508,6,14,1,6
2019HU0365249,2,07508,6,15,1,1
2019HU0365249,3,07508,6,13,1,9
2019HU0365282,1,07512,6,21,1,9
2019HU0365282,2,07512,6,24,1,6
2019HU0365647,1,07513,6,24,1,1
2019HU0365647,2,07513,6,31,1,6
2019HU0365819,1,07508,6,63,1,1
2019HU0365863,1,07514,6,15,1,6
2019HU0365863,2,07514,6,17,2,1
2019HU0366023,1,07508,6,68,1,9
2019HU0366023,2,07508,6,91,1,9
2019HU0366031,1,07508,6,10,1,6
2019HU0366031,2,07508,6,16,1,6
2019HU0366031,3,07508,6,17,1,6
2019HU0366031,4,07508,6,17,1,6
2019HU0366031,5,07508,6,13,1,6
2019HU0366524,1,07514,6,22,1,1
2019HU0366524,2,07514,6,16,1,1
2019HU0366524,3,07514,6,14,1,1
2019HU0366936,1,07512,6,21,1,6
2019HU0366936,2,07512,6,28,1,6
2019HU0366936,3,07512,6,23,1,2
2019HU0367092,1,07511,6,13,1,6
2019HU0367092,2,07511,6,9,1,8
2019HU0367092,3,07511,6,15,1,1
2019HU0367647,1,07511,6,17,1,1
2019HU0367672,1,07513,6,17,1,6
2019HU0367879,1,07513,6,10,1,6
2019HU0367879,2,07513,6,9,1,6
2019HU0367879,3,07513,6,10,1,6
2019HU0367879,4,07513,6,10,1,6
2019HU0368134,1,07511,6,17,1,1
2019HU0368134,2,07511,6,14,1,1
2019HU0368618,1,07514,6,36,1,1
2019HU0368811,1,07508,6,24,1,1
2019HU0368811,2,07508,6,24,1,1
2019HU0369875,1,07511,6,18,11,1
2019HU0370097,1,07512,6,11,24,6
2019HU0370097,2,07512,6,10,24,6
2019HU0370097,3,07512,6,20,24,6
2019HU0370164,1,07507,6,23,1,2
2019HU0370456,1,07512,6,19,1,6
2019HU0370551,1,07510,6,14,13,1
2019HU0370551,2,07510,6,22,1,6
2019HU0370717,1,07509,6,20,1,1
2019HU0370717,2,07509,6,24,1,6
2019HU0370717,3,07509,6,21,1,9
2019HU0370761,1,07514,6,63,1,6
2019HU0371237,1,07507,6,15,1,6
2019HU0371237,2,07507,6,19,1,1
2019HU0371237,3,07507,6,14,1,1
2019HU0371237,4,07507,6,14,1,1
2019HU0371237,5,07507,6,22,1,1
2019HU0371560,1,07512,6,14,1,1
2019HU0371560,2,07512,6,13,1,1
2019HU0371560,3,07512,6,22,1,1
2019HU0372287,1,07509,6,28,1,1
2019HU0372287,2,07509,6,22,9,8
2019HU0372456,1,07507,6,35,1,6
2019HU0372456,2,07507,6,43,1,1
2019HU0372456,3,07507,6,52,1,6
2019HU0372816,1,07509,6,23,1,6
2019HU0372816,2,07509,6,19,1,6
2019HU0372816,3,07509,6,16,1,6
2019HU0372980,1,07513,6,24,1,6
2019HU0372980,2,07513,6,29,1,6
2019HU0373069,1,07508,6,12,1,1
2019HU0373069,2,07508,6,22,1,1
2019HU0373078,1,07509,6,13,23,1
2019HU0373078,2,07509,6,11,1,1
2019HU0375537,1,07511,6,14,1,6
2019HU0375537,2,07511,6,18,1,6
2019HU0375632,1,07514,6,15,1,1
2019HU0375632,2,07514,6,18,1,6
2019HU0375632,3,07514,6,16,1,9
2019HU0376092,1,07514,6,15,1,1
2019HU0376092,2,07514,6,14,1,1
2019HU0376325,1,07510,6,26,1,2
2019HU0376364,1,07513,6,11,1,1
2019HU0377269,1,07510,6,17,1,6
2019HU0377270,1,07511,6,17,1,1
2019HU0377270,2,07511,6,11,1,1
2019HU0377596,1,07508,6,26,1,1
2019HU0377596,2,07508,6,38,1,1
2019HU0377596,3,07508,6,39,1,1
2019HU0377908,1,07512,6,14,1,6
2019HU0377908,2,07512,6,9,1,6
2019HU0377908,3,07512,6,14,1,6
2019HU0377941,1,07513,6,26,1,1
2019HU0377941,2,07513,6,26,1,1
2019HU0377941,3,07513,6,27,1,1
2019HU0377941,4,07513,6,27,1,1
2019HU0378574,1,07514,6,35,1,1
2019HU0378574,2,07514,6,48,1,1
2019HU0378574,3,07514,6,31,1,1
2019HU0379348,1,07511,6,15,1,1
2019HU0379365,1,07513,6,21,1,1
2019HU0379365,2,07513,6,20,1,1
2019HU0379365,3,07513,6,21,1,1
2019HU0379365,4,07513,6,21,1,1
2019HU0379673,1,07507,6,9,1,2
2019HU0379673,2,07507,6,12,1,2
2019HU0379673,3,07507,6,20,1,2
2019HU0379673,4,07507,6,18,1,2
2019HU0379673,5,07507,6,19,1,2
2019HU0380109,1,07511,6,20,1,1
2019HU0380109,2,07511,6,17,1,1
2019HU0380156,1,07507,6,38,1,6
2019HU0380156,2,07507,6,32,1,6
2019HU0381144,1,07512,6,10,1,1
2019HU0381144,2,07512,6,10,1,1
2019HU0381144,3,07512,6,11,1,1
2019HU0381144,4,07512,6,10,1,1
2019HU0382105,1,07507,6,12,1,6
2019HU0382105,2,07507,6,14,1,6
2019HU0382105,3,07507,6,21,1,6
2019HU0382551,1,07508,6,15,1,6
2019HU0383560,1,07512,6,37,1,6
2019HU0383560,2,07512,6,37,1,6
2019HU0383560,3,07512,6,45,1,6
2019HU0383560,4,07512,6,41,1,6
2019HU0383560,5,07512,6,24,1,6
2019HU0383610,1,07510,6,16,1,1
2019HU0383610,2,07510,6,13,1,1
2019HU0383610,3,07510,6,12,1,1
2019HU0383610,4,07510,6,11,1,1
2019HU0384042,1,07510,6,11,1,1
2019HU0384155,1,07510,6,12,1,1
2019HU0384155,2,07510,6,13,1,1
2019HU0384259,1,07510,6,36,1,1
2019HU0384259,2,07510,6,49,1,1
2019HU0385064,1,07512,6,12,1,1
2019HU0385064,2,07512,6,11,1,1
2019HU0385546,1,07512,6,14,1,6
2019HU0385618,1,07514,6,19,1,6
2019HU0385618,2,07514,6,19,1,6
2019HU0385661,1,07512,6,10,1,6
2019HU0385661,2,07512,6,9,1,6
2019HU0385950,1,07511,6,16,1,1
2019HU0385950,2,07511,6,18,1,1
2019HU0386115,1,07514,6,25,1,1
2019HU0386115,2,07514,6,33,1,1
2019HU0386893,1,07510,6,43,1,1
2019HU0386893,2,07510,6,41,1,1
2019HU0387043,1,07514,6,17,1,1
2019HU0387043,2,07514,6,17,1,1
2019HU0387133,1,07508,6,18,1,1
2019HU0387133,2,07508,6,10,1,1
2019HU0388071,1,07511,6,94,1,1
2019HU0388931,1,07511,6,10,1,1
2019HU0389163,1,07508,6,15,1,1
2019HU0389163,2,07508,6,22,2,1
2019HU0390148,1,07509,6,21,1,6
2019HU0390148,2,07509,6,20,1,6
2019HU0390148,3,07509,6,23,1,6
2019HU0390148,4,07509,6,12,1,6
2019HU0390148,5,07509,6,21,1,6
2019HU0390546,1,07510,6,33,1,6
2019HU0391792,1,07508,6,16,1,6
2019HU0391792,2,07508,6,16,1,6
2019HU0392826,1,07511,6,22,1,1
2019HU0392904,1,07509,6,3,1,1
2019HU0392904,2,07509,6,5,1,1
2019HU0393731,1,07513,6,18,1,6
2019HU0393731,2,07513,6,13,1,6
2019HU0393731,3,07513,6,17,1,6
2019HU0394370,1,07510,6,16,1,1
2019HU0394468,1,07509,6,35,1,1
2019HU0394761,1,07507,6,37,1,2
2019HU0395219,1,07511,6,20,1,1
2019HU0395219,2,07511,6,21,1,1
2019HU0395822,1,07511,6,35,1,1
2019HU0395822,2,07511,6,35,1,1
2019HU0395836,1,07511,6,25,1,6
2019HU0396007,1,07511,6,16,1,6
2019HU0396319,1,07507,6,19,11,1
2019HU0396319,2,07507,6,23,11,1
2019HU0396319,3,07507,6,28,11,1
2019HU0396319,4,07507,6,18,11,1
2019HU0396319,5,07507,6,7,11,1
2019HU0396319,6,07507,6,29,11,1
2019HU0396319,7,07507,6,29,11,1
2019HU0396319,8,07507,6,19,11,1
2019HU0396319,9,07507,6,26,11,1
2019HU0396644,1,07510,6,25,1,6
2019HU0397144,1,07508,6,19,1,1
2019HU0397285,1,07509,6,22,1,1
2019HU0397285,2,07509,6,18,1,1
2019HU0397676,1,07508,6,9,1,6
2019HU0397676,2,07508,6,14,1,6
2019HU0397728,1,07509,6,16,1,1
2019HU0397728,2,07509,6,20,1,1
2019HU0397971,1,07510,6,11,1,1
2019HU0397971,2,07510,6,16,1,1
2019HU0397971,3,07510,6,10,1,1
2019HU0397971,4,07510,6,12,1,1
2019HU0398253,1,07512,6,22,1,6
2019HU0398253,2,07512,6,23,1,6
2019HU0398253,3,07512,6,14,1,6
2019HU0398776,1,07509,6,9,2,1
2019HU0398776,2,07509,6,7,1,1
2019HU0398872,1,07510,6,61,1,6
2019HU0398872,2,07510,6,65,1,6
2019HU0398872,3,07510,6,59,1,6
2019HU0398872,4,07510,6,56,1,6
2019HU0398973,1,07513,6,36,2,8
2019HU0398973,2,07513,6,77,2,8
2019HU0398993,1,07514,6,71,11,8
2019HU0398993,2,07514,6,37,1,1
2019HU0398993,3,07514,6,37,1,1
2019HU0398993,4,07514,6,31,24,8
2019HU0398993,5,07514,6,36,1,1
2019HU0399160,1,07512,6,24,1,1
2019HU0399160,2,07512,6,12,1,1
2019HU0399160,3,07512,6,15,1,1
2019HU0399160,4,07512,6,15,1,1
2019HU0399315,1,07511,6,11,1,6
2019HU0399315,2,07511,6,11,1,9
2019HU0399379,1,07508,6,15,1,1
2019HU0399379,2,07508,6,14,1,1
2019HU0399379,3,07508,6,13,1,1
2019HU0399379,4,07508,6,11,1,1
2019HU0399379,5,07508,6,11,1,1
2019HU0399379,6,07508,6,16,1,1
2019HU0400488,1,07513,6,15,1,1
2019HU0400488,2,07513,6,18,1,1
2019HU0400508,1,07507,6,19,2,1
2019HU0400508,2,07507,6,13,2,1
2019HU0401559,1,07513,6,16,1,6
2019HU0401559,2,07513,6,17,1,6
2019HU0401694,1,07513,6,12,1,1
2019HU0401694,2,07513,6,16,1,6
2019HU0402549,1,07511,6,21,1,1
2019HU0402549,2,07511,6,32,1,6
2019HU0402549,3,07511,6,24,1,1
2019HU0402549,4,07511,6,21,1,1
2019HU0402617,1,07514,6,23,1,1
2019HU0402896,1,07511,6,15,1,6
2019HU0403379,1,07513,6,42,1,6
2019HU0403564,1,07511,6,33,1,1
2019HU0403857,1,07514,6,23,1,1
2019HU0403857,2,07514,6,18,1,1
2019HU0404299,1,07511,6,14,1,2
2019HU0405003,1,07508,6,21,1,1
2019HU0405099,1,07512,6,25,1,6
2019HU0405099,2,07512,6,25,1,6
2019HU0405469,1,07508,6,13,1,1
2019HU0407099,1,07513,6,9,1,1
2019HU0407283,1,07511,6,16,1,6
2019HU0407283,2,07511,6,13,1,6
2019HU0407527,1,07509,6,12,1,1
2019HU0407972,1,07513,6,9,11,1
2019HU0407972,2,07513,6,6,1,1
2019HU0407972,3,07513,6,8,1,9
2019HU0407972,4,07513,6,13,2,8
2019HU0407972,5,07513,6,11,19,8
2019HU0408194,1,07510,6,16,1,6
2019HU0409644,1,07509,6,16,1,1
2019HU0409644,2,07509,6,17,1,6
2019HU0409856,1,07514,6,11,1,1
2019HU0409856,2,07514,6,11,1,1
2019HU0410038,1,07509,6,16,1,1
2019HU0410394,1,07511,6,99,2,8
2019HU0410472,1,07508,6,19,1,1
2019HU0410472,2,07508,6,20,1,1
2019HU0410751,1,07513,6,22,1,6
2019HU0410751,2,07513,6,22,1,2
2019HU0410965,1,07512,6,8,1,1
2019HU0411344,1,07509,6,20,1,6
2019HU0412994,1,07511,6,22,1,6
2019HU0412994,2,07511,6,28,9,1
2019HU0412994,3,07511,6,31,9,9
2019HU0413192,1,07509,6,27,8,1
2019HU0413551,1,07512,6,11,1,6
2019HU0413551,2,07512,6,14,1,6
2019HU0413874,1,07514,6,8,1,1
2019HU0413874,2,07514,6,7,1,1
2019HU0413874,3,07514,6,7,1,1
2019HU0413874,4,07514,6,7,1,1
2019HU0413878,1,07508,6,78,1,6
2019HU0413878,2,07508,6,122,1,6
2019HU0413878,3,07508,6,80,1,6
2019HU0413911,1,07508,6,15,1,6
2019HU0413911,2,07508,6,17,1,6
2019HU0414079,1,07509,6,40,1,2
2019HU0414133,1,07511,6,15,1,6
2019HU0414133,2,07511,6,12,1,6
2019HU0414133,3,07511,6,12,1,6
2019HU0414133,4,07511,6,19,1,6
2019HU0414133,5,07511,6,26,1,6
2019HU0414597,1,07511,6,24,1,6
2019HU0414597,2,07511,6,28,1,6
2019HU0414597,3,07511,6,28,1,6
2019HU0414597,4,07511,6,19,1,1
2019HU0414659,1,07510,6,10,2,1
2019HU0415028,1,07509,6,30,1,1
2019HU0415819,1,07512,6,13,1,1
2019HU0415819,2,07512,6,15,1,1
2019HU0416382,1,07514,6,29,1,7
2019HU0416390,1,07510,6,29,1,6
2019HU0416390,2,07510,6,32,1,6
2019HU0416530,1,07510,6,14,2,1
2019HU0416530,2,07510,6,22,2,6
2019HU0417508,1,07514,6,31,1,6
2019HU0417508,2,07514,6,33,1,6
2019HU0418539,1,07508,6,21,1,6
2019HU0419064,1,07511,6,79,1,1
2019HU0419064,2,07511,6,96,2,8
2019HU0419064,3,07511,6,89,1,2
2019HU0419064,4,07511,6,92,1,1
2019HU0419064,5,07511,6,93,1,1
2019HU0419111,1,07514,6,20,1,1
2019HU0419606,1,07509,6,12,1,1
2019HU0419606,2,07509,6,16,1,1
2019HU0419716,1,07514,6,8,1,6
2019HU0419716,2,07514,6,8,1,6
2019HU0420269,1,07510,6,66,1,1
2019HU0420615,1,07508,6,11,1,9
2019HU0420615,2,07508,6,16,1,6
2019HU0420615,3,07508,6,8,1,1
2019HU0421112,1,07507,6,15,1,6
2019HU0421112,2,07507,6,18,1,6
2019HU0421112,3,07507,6,12,1,6
2019HU0421112,4,07507,6,22,1,6
2019HU0421112,5,07507,6,20,1,6
2019HU0421112,6,07507,6,20,1,6
2019HU0421112,7,07507,6,19,1,6
2019HU0421222,1,07511,6,10,1,1
2019HU0421222,2,07511,6,16,1,1
2019HU0421222,3,07511,6,12,1,1
2019HU0421222,4,07511,6,17,2,8
2019HU0421492,1,07507,6,8,3,2
2019HU0421492,2,07507,6,13,2,2
2019HU0421492,3,07507,6,13,2,9
2019HU0421730,1,07511,6,53,1,1
2019HU0421730,2,07511,6,61,1,1
2019HU0421777,1,07507,6,12,1,6
2019HU0421777,2,07507,6,11,1,6
2019HU0421777,3,07507,6,15,1,6
2019HU0422091,1,07509,6,17,1,1
2019HU0422818,1,07514,6,27,1,2
2019HU0422818,2,07514,6,13,1,1
2019HU0423021,1,07507,6,41,1,6
2019HU0423021,2,07507,6,35,1,6
2019HU0423887,1,07511,6,11,1,6
2019HU0424508,1,07514,6,22,1,1
2019HU0424508,2,07514,6,20,1,1
2019HU0425429,1,07508,6,15,1,1
2019HU0425898,1,07509,6,113,1,6
2019HU0426102,1,07509,6,18,1,6
2019HU0426102,2,07509,6,21,1,6
2019HU0426458,1,07508,6,26,1,1
2019HU0426458,2,07508,6,24,1,9
2019HU0426458,3,07508,6,28,1,9
2019HU0426458,4,07508,6,27,1,9
2019HU0426546,1,07509,6,10,1,1
2019HU0426893,1,07509,6,7,1,1
2019HU0426893,2,07509,6,11,1,6
2019HU0426893,3,07509,6,7,1,1
2019HU0426893,4,07509,6,30,1,2
2019HU0427142,1,07513,6,8,1,1
2019HU0427142,2,07513,6,15,2,1
2019HU0427614,1,07511,6,23,1,6
2019HU0427614,2,07511,6,18,1,1
2019HU0427614,3,07511,6,23,1,1
2019HU0427634,1,07509,6,24,1,1
2019HU0427634,2,07509,6,20,1,1
2019HU0427971,1,07509,6,36,1,6
2019HU0428149,1,07507,6,18,1,2
2019HU0428289,1,07512,6,11,1,1
2019HU0428289,2,07512,6,12,1,1
2019HU0430322,1,07509,6,23,1,6
2019HU0430543,1,07511,6,14,1,1
2019HU0431732,1,07512,6,24,1,1
2019HU0431732,2,07512,6,23,1,1
2019HU0432175,1,07510,6,37,1,1
2019HU0432369,1,07511,6,32,1,1
2019HU0432606,1,07509,6,141,1,6
2019HU0432998,1,07510,6,14,1,1
2019HU0432998,2,07510,6,14,1,1
2019HU0432998,3,07510,6,13,1,1
2019HU0432998,4,07510,6,10,1,1
2019HU0433400,1,07509,6,17,23,1
2019HU0433933,1,07511,6,26,2,8
2019HU0433933,2,07511,6,14,2,8
2019HU0434303,1,07510,6,60,1,1
2019HU0434784,1,07512,6,10,1,1
2019HU0435343,1,07510,6,21,1,6
2019HU0435728,1,07510,6,11,1,1
2019HU0436132,1,07509,6,114,1,1
2019HU0436191,1,07514,6,22,1,1
2019HU0437173,1,07514,6,18,1,1
2019HU0437173,2,07514,6,18,1,1
2019HU0437272,1,07507,6,13,1,1
2019HU0437272,2,07507,6,9,1,1
2019HU0437272,3,07507,6,11,1,1
2019HU0437611,1,07509,6,39,1,1
2019HU0437611,2,07509,6,55,2,9
2019HU0437611,3,07509,6,101,1,9
2019HU0437611,4,07509,6,44,1,9
2019HU0437646,1,07510,6,30,2,8
2019HU0438131,1,07514,6,35,1,1
2019HU0438300,1,07514,6,11,1,6
2019HU0438300,2,07514,6,7,1,6
2019HU0438558,1,07511,6,9,1,6
2019HU0438998,1,07511,6,22,1,1
2019HU0438998,2,07511,6,21,1,1
2019HU0438998,3,07511,6,21,1,1
2019HU0438998,4,07511,6,24,1,1
2019HU0439320,1,07512,6,18,23,1
2019HU0439320,2,07512,6,9,1,1
2019HU0439811,1,07514,6,18,1,1
2019HU0439943,1,07513,6,14,1,8
2019HU0439943,2,07513,6,13,1,8
2019HU0440052,1,07511,6,71,1,6
2019HU0440052,2,07511,6,54,1,1
2019HU0442546,1,07510,6,17,1,6
2019HU0443305,1,07512,6,13,1,6
2019HU0443305,2,07512,6,14,1,6
2019HU0443305,3,07512,6,18,1,6
2019HU0444178,1,07507,6,48,1,1
2019HU0444238,1,07510,6,27,1,1
2019HU0444238,2,07510,6,26,1,1
2019HU0444444,1,07507,6,18,2,1
2019HU0444444,2,07507,6,16,1,1
2019HU0444478,1,07507,6,10,1,6
2019HU0444478,2,07507,6,10,1,6
2019HU0444478,3,07507,6,9,1,6
2019HU0444478,4,07507,6,9,1,6
2019HU0444677,1,07508,6,13,1,6
2019HU0444677,2,07508,6,23,1,6
2019HU0444677,3,07508,6,16,1,6
2019HU0445048,1,07511,6,23,1,1
2019HU0445048,2,07511,6,33,1,1
2019HU0445048,3,07511,6,27,1,1
2019HU0445048,4,07511,6,24,1,1
2019HU0445048,5,07511,6,42,1,1
2019HU0445542,1,07514,6,14,2,1
2019HU0445933,1,07514,6,12,1,1
2019HU0445933,2,07514,6,13,1,1
2019HU0446216,1,07514,6,27,1,1
2019HU0446361,1,07507,6,8,1,6
2019HU0446361,2,07507,6,18,24,6
2019HU0446361,3,07507,6,19,24,6
2019HU0446715,1,07507,6,9,1,6
2019HU0447615,1,07514,6,17,1,1
2019HU0447615,2,07514,6,17,1,1
2019HU0447615,3,07514,6,16,1,1
2019HU0447615,4,07514,6,18,1,6
2019HU0447648,1,07514,6,22,1,1
2019HU0447648,2,07514,6,23,1,1
2019HU0448369,1,07514,6,16,1,6
2019HU0449099,1,07514,6,18,1,1
2019HU0449099,2,07514,6,19,1,1
2019HU0449099,3,07514,6,28,1,1
2019HU0449182,1,07513,6,55,2,8
2019HU0449182,2,07513,6,44,2,8
